assessmentItemID,keyword
advanced6014,"['왼쪽', '말풍선', '이주', '정이', '김치양', '결탁', '것', '서', '북면', '도', '순검', '부사', '강조', '개경', '짐', '호위', '말', '강조', '개경', '왕궁', '호위', '것', '명', '고려 목종', '재위', '대', '서', '북면', '도', '순', '검사', '강조', '목종', '폐위', '현종', '옹', '립', '정변', '강조의 정변', '목종', '오른쪽', '말풍선', '귀', '주', '외적', '강감찬', '장수', '연회', '준비', '내용', '강감찬', '귀주 대첩', '승리', '것', '고려 현종', '년', '1019년', '일', '거란', '침입', '왕이', '나주', '피난', '것', '고려 현종', '년', '1011년', '일', '이다', '강조의 정변', '구실', '침략', '거란', '차', '침입', '시']"
advanced6015,"['관이', '최우', '집', '정', '년대', '목', '최우', '청사', '내용', '품', '이하', '당하', '번', '절', '땅', '고개', '이때', '최우', '정방', '집', '관의', '인사 행정', '처리', '내용', '최우', '집권', '집', '정방', '설치', '것', '고려 고종', '년', '1225년', '일', '삼별초', '전남', '도의', '용장', '항전', '것', '1270년', '고려 원종', '1971년', '원종', '일', '이다', '진도', '삼별초']"
advanced6016,"['문종', '년', '양반', '전시과', '개정', '전지', '결', '시지', '전지', '결', '한인', '잡류', '내용', '자료', '고려 문종', '년', '년', '시행', '경정', '전시과', '수', '있다', '전시과', '완성', '공양왕', '년', '도평의사사', '글', '전', '지급', '법', '제정', '건의', '왕이', '허락', '품', '품', '산직', '과', '내용', '자료', '고려 공양왕', '년', '년', '시행', '과전법', '수', '과전법', '지급', '대상', '토지', '원칙', '경기', '지역', '한정', '관료', '사후', '회수']"
advanced6017,"['고려', '시대', '유학자', '제목', '아래', '유학자', '성명', '최승로', '최충', '김부식', '안향', '이제현', '활동', '차례', '자료', '속', '최승로', '활동', '최충', '재', '학당', '설립', '유학', '교육', '이', '김부식', '유교', '사관', '입각', '삼국사기', '편찬', '이', '안향', '고려', '처음', '성리학', '도입', '이', '이제현', '만권당', '원', '학자', '교류', '차례', '제시', '최승로', '고려 성종', '시무 28조', '국가', '운영', '방안', '제시', '성종', '원년']"
advanced6018,"['용', '진', '현', '출신', '조휘', '정주', '출신', '탁청', '화주', '이북', '지방', '몽골', '몽골', '화주', '쌍성총관부', '설치', '조휘', '관', '탁청', '천호', '임명', '내용', '고려 고종', '년', '1258년', '일', '몽골군', '여진', '경우', '화주', '때', '조휘', '탁청', '등', '북면', '병마사', '신집', '평', '철령', '이북', '땅', '몽골', '투항', '몽골', '지역', '관할', '쌍성총관부', '것', '동북', '병마사', '유인', '우', '쌍성', '함락', '총', '조소생', '천호', '탁', '도', '화주', '등주', '정주', '등', '수복', '내용', '북면', '병마사', '유인', '우', '이자', '등', '쌍성총관부', '수복', '것', '고려 공민왕', '년', '1356년', '일', '이자', '추', '태조 이성계', '아버지', '부친', '일본', '원정', '정동', '행성', '설치', '것', '충렬왕', '년', '1280년', '일', '정동', '행성', '정식', '명칭', '정동행중서성', '정동', '일본', '정벌', '뜻', '행중서성', '중앙 정부', '기관', '원', '중서성', '지방', '파견', '기관', '뜻', '일본', '원정', '실패', '이후', '폐지', '고려', '내정', '간섭', '기구', '기능', '오', '답', '해설', '최윤덕', '군', '개척', '시작', '것', '세종', '년', '1433년', '일', '이다', '군', '완성', '이후', '년', '몽골', '사신', '저고여', '귀국', '길', '피살', '것', '고려 고종', '년', '1225년', '일', '명', '철령위', '설치', '반발', '요동 정벌', '추진', '것', '고려 우왕', '년', '1388년', '일', '이다', '위화도 회군', '발생', '서희', '거란', '적장', '소손녕', '외교', '담판', '강동 6주', '획득', '것', '고려 성종', '년', '993년', '일']"
advanced6019,"['대왕대비', '전교', '왕조', '수도', '때', '처음', '정', '궁', '이다', '내용', '불행', '전란', '후', '오랫동안', '선비', '개탄', '궁궐', '중흥', '업적', '대신', '의논', '수', '내용', '출처', '고종실록', '자료', '속', '궁궐', '경복궁', '임', '수', '경복궁', '근정전', '정전', '경복궁', '조선', '왕조', '정', '궁', '이자', '법', '궁', '이다', '태조', '도성', '북쪽', '임진왜란', '때', '전', '소', '후', '오랫동안', '폐허', '고종', '때', '흥', '선', '대원군', '중', '건', '궁궐', '사용', '고종', '고종']"
advanced6020,"['세종', '대왕', '집현전', '유신', '명', '오례의', '내용', '예종', '대왕', '주상', '전하', '선왕', '뜻', '책', '완성', '예', '기술', '것', '가지', '요점', '길례', '흉례', '군례', '빈례', '가례', '가지', '뿐', '이다', '내용', '자료', '속', '책', '국조오례의', '바', '성종', '밑줄', '전하', '조선', '대', '국왕', '성종', '재위', '수', '국가', '기본', '법전', '경국대전', '완성', '것', '조선 성종', '년', '1485년', '일']"
advanced6021,"['은대', '회', '제목', '아래', '우', '승지', '이현보', '속', '관원', '친목', '모임', '그림', '이다', '내용', '상단', '계', '회', '모습', '중단', '축하', '시', '하단', '도승지', '등', '계원', '관직', '성명', '기록', '은대', '별칭', '정원', '약칭', '내용', '자료', '속', '왕명', '출', '납', '비서', '기관', '승정원', '수', '승정원', '은대', '후원', '정원', '언사']"
advanced6022,"['답사', '계획서', '제목', '아래', '주제', '한강', '역사', '경로', '행주산성', '절두산', '순교', '성지', '잠두', '봉', '유적', '국립', '서울', '충원', '풍납동', '토성', '암사동', '유적', '차례', '제시', '정봉수', '후금', '군', '전과', '곳', '평안북도', '염주군', '피현군', '경계', '위치', '한', '용골', '산성', '1627년', '2월', '인조', '정묘호란']"
advanced6023,"['특별전', '제목', '아래', '연보', '제시', '1501년', '경상도', '예안', '현', '출생', '년', '문', '급제', '년', '성균관', '대사성', '임명', '년', '도산', '서당', '설립', '제자', '양성', '년', '별세', '차례', '제시', '자료', '속', '퇴계', '이황', '수', '이황', '고봉', '기대승', '인간', '본성', '논쟁', '사단', '칠정', '논쟁', '전개', '1559년', '년', '년', '동안', '편지', '변', '사단', '칠정', '논쟁', '사치', '논쟁', '사치', '변']"
advanced6024,"['마진', '아이', '마과', '회', '통', '편찬', '조선', '시대', '홍역', '천연두', '치료법', '강진', '유배지', '편지', '가족', '사랑', '목민심서', '저술', '목민관', '자세', '지방관', '청렴', '근검', '애민', '정신', '차례', '제시', '검색', '창', '인물', '다산', '정약용', '수', '정약용', '유배', '중', '전남', '강진', '경세유표', '집필', '국가', '제도', '개혁', '방향', '제시', '순조']"
advanced6025,"['적군', '길', '한양', '산', '물', '사람', '곳', '내용', '조정', '수', '신립', '이일', '장수', '병', '방어', '중도', '패', '조령', '험지', '적', '중원', '인해', '임금', '수레', '서쪽', '몽', '진', '도성', '백성', '흉적', '칼날', '노모', '처자식', '생사', '밤낮', '통곡', '뿐', '내용', '신립', '이일', '장수', '조령', '험지', '등', '문구', '자료', '속', '전쟁', '임진왜란', '수', '임진왜란', '곽재우', '의병장', '의령', '등', '활약']"
advanced6026,"['시', '문화유산', '홍보', '채널', '제목', '아래', '업로드', '한', '동영상', '동고산성', '후백제', '흔적', '전쟁', '중', '소실', '전라', '감영', '복원', '순교', '지', '전동', '성당', '차례', '제시', '동고산성', '전북', '전주시', '완산구', '교동', '승', '암산', '산성', '견훤', '궁', '터', '곳', '전라', '감영', '전주시', '완산구', '중앙동', '조선', '시대', '감영', '터', '천주교', '전동', '성당', '전주시', '완산구', '전동', '위치', '성당', '말', '성당', '곳', '천주교도', '순교', '터', '제목', '시', '전북', '전주시', '수', '조선', '태조', '어진', '경기전', '건립', '장소', '전북', '전주시', '완산구', '풍남동', '위치']"
advanced6027,"['학생', '재학', '연한', '년', '우둔', '자', '퇴학', '재주', '기량', '자', '년', '재학', '허락', '관등', '대나마', '나마', '졸업', '내용', '교육', '기관', '통일', '신라', '신문왕', '년', '년', '설치', '국학', '수', '있다', '경덕왕', '때', '태학', '감', '혜공왕', '때', '국학', '재', '주역', '공부', '여택재', '상서', '공부', '대빙재', '모시', '공부', '경덕재', '주례', '공부', '구인재', '대례', '공부', '복응재', '춘추', '공부', '양정재', '무학', '공부', '강예재', '이다', '내용', '전문', '강좌', '재', '운영', '교육', '기관', '고려', '국자감', '이다', '고려 예종', '입학', '생원', '진사', '상', '재생', '유학', '중', '선발', '기재', '구분', '동재', '서재', '기숙', '공부', '아침', '저녁', '식당', '서명', '원점', '점', '원점', '점', '관시', '응시', '수', '내용', '교육', '기관', '성균관', '수', '좌', '원', '우', '원', '좌', '원', '현직', '관리', '우', '원', '관직', '명문가', '자제', '입학', '외국인', '명', '교사', '초빙', '학생', '졸업', '때', '공원', '학습', '전념', '내용', '교육', '기관', '조선', '고종', '년', '년', '9월', '설립', '육영', '공원', '수', '있다', '국학', '신문왕', '인재', '양성', '설치', '설명', '전국', '부', '목', '군', '현', '설립', '교육', '기관', '조선', '향교', '공자', '등', '성현', '석전대제', '거행', '교육', '기관', '성균관', '설명', '석전대제', '공자', '사당', '문묘', '성균관', '성전', '제사', '의식', '문묘', '대제', '전제', '고기', '음악', '연주', '의식', '공자', '선성', '선현', '제사', '의식', '유교', '제사', '의식', '전범', '규모', '제사', '년', '국가', '무형', '문화재', '호로', '지정', '1895년', '2월', '교육', '입국', '조서', '반포', '계기', '교육', '기관', '한성', '사범', '학교', '한성', '외국어', '학교', '수', '있다', '이상', '설명']"
advanced6028,"['집집', '인삼', '돈', '물', '재산', '방법', '것', '내용', '어제', '울타리', '밖', '밭', '담배', '파종', '금년', '목화', '풍년', '어제', '시장', '근', '전', '내용', '차례', '제시', '인삼', '담배', '목화', '상품', '작', '재배', '내용', '자료', '조선', '후기', '관련', '수', '참고', '출처', '노상추일기', '노상추', '조선', '후기', '무관', '일', '기로', '조선', '후기', '개인', '일상', '뿐', '당시', '정치', '사회', '생활상', '수', '사료', '이다', '노상추', '세', '년', '세로', '사망', '년', '67년', '간', '씀', '주전', '도감', '해동', '통보', '것', '고려 숙종', '때', '일', '이다', '고려 숙종']"
advanced6029,"['왼쪽', '그림', '말풍선', '고변', '조정', '군', '말', '왕', '세제', '노론', '곤경', '말', '고변', '조선 경종', '2년', '음력 3월', '소론', '측', '가담', '노론', '가지', '수단', '급수', '칼', '독약', '출', '가지', '수단', '경종', '시해', '고변', '신임사화', '빌미', '제공', '사건', '신임사화', '왕통', '문제', '왕위 계승', '문제', '관련', '소론', '노론', '공격', '숙청', '사건', '경종', '원년', '년', '신축년', '재위', '년', '년', '임인', '년', '일어', '사화', '신임사화', '이때', '김창집', '이이명', '이건명', '조태채', '등', '노론', '대신', '노론', '인물', '화', '오른쪽', '그림', '말풍선', '대신', '뜻', '세자', '지위', '회복', '시호', '사도', '내용', '영조', '세자', '뒤주', '직후', '일', '이다', '1762년', '7월', '영조', '이인좌', '중심', '소론', '세력', '등', '난', '것', '영조', '년', '1728년', '일', '이다', '이인좌의 난', '무신란']"
advanced6030,"['우정국', '판', '홍영식', '우정국', '개국', '축하연', '각국', '공사', '초청', '내용', '시', '종이', '담장', '밖', '불길', '우', '영사', '민영익', '불', '문밖', '자객', '명', '잠복', '칼', '습격', '민', '영역', '중상', '대청', '위', '내용', '자료', '속', '사건', '조선', '고종', '년', '발생', '갑신정변', '임', '수', '있다', '갑신정변', '결과', '청', '일본', '사이', '년', '4월', '조약', '체결']"
advanced6031,"['매우', '가난', '강화도', '각하', '만', '것', '아무것', '조선', '임금', '소유', '거처', '저택', '도서관', '서적', '소장', '권', '수집', '기회', '대로', '프랑스', '내용', '로즈', '이름', '내용', '해설', '로즈', '제독', '해군', '장관', '서신', '일부', '프랑스군', '강화도', '침략', '사건', '당시', '외규장각 도서', '등', '약탈', '상황', '기록', '있다', '내용', '사료', '밑줄', '사건', '병인양요', '수', '있다', '양헌수', '부대', '정', '족산', '적군', '것', '병인양요', '때', '일', '이다', '고종']"
advanced6032,"['고종', '환구단', '황제', '즉위', '식', '거행', '경운궁', '국호', '으', '선포', '환구단', '일제', '지금', '황궁우', '내용', '자료', '속', '제국', '수', '고종', '황제', '즉위', '식', '거행', '국호', '제국', '선포', '것', '재위', '년', '년', '10월', '일', '이다', '제국', '이때', '일제', '병탄', '년', '8월 29일', '존속', '통역', '양성', '목적', '관립', '외국어', '교육', '기관', '동문학', '설립', '것', '고종', '년', '년', '8월', '일', '이다', '통', '변', '학교']"
advanced6033,"['한국', '유통', '동화', '처분', '안', '갑', '구', '동화', '개', '당', '화폐', '전', '리', '비율', '교환', '을', '부정', '구', '동화', '개', '당', '화폐', '전', '비율', '매수', '매수', '바라지', '것', '정부', '절단', '소유자', '환부', '병', '형체', '품질', '화폐', '인정', '것', '정부', '매수', '내용', '폐', '개혁', '통화', '금', '절', '소의', '뿔', '소', '결과', '내용', '출처', '한국', '폐', '개혁', '진정서', '자료', '재정', '고문', '메가타 다네타로', '주도', '진행', '화폐', '정리', '사업', '관련', '것', '수', '있다']"
advanced6034,"['군대', '해산', '시위대', '봉기', '제목', '아래', '군대', '해산', '반발', '오늘', '시위대', '대대장', '박승환', '자결', '데', '시위대', '부대원', '해산', '거부', '무장', '봉기', '일본군', '남대문', '일대', '총격전', '내용', '제국', '군대', '해산', '것', '년', '8월 1일', '년', '7월 24일', '강요', '한일', '협약', '정미', '조약', '부수', '비밀', '각서', '것', '제국', '군대', '해산', '당시', '시위대', '대대장', '박승환', '항거', '자결', '연표', '강요', '년', '국권', '피탈', '년', '사이', '시기', '시기', '해당']"
advanced6035,"['일제', '침략', '민족의식', '고취', '국난', '극복', '영웅', '전기', '이순신', '전과', '을지문덕', '전', '집필', '조선상고사', '역사', '아', '비아', '투쟁', '정의', '내용', '밑줄', '단재', '신채호', '수', '신채호', '년', '1월', '중국', '상하이', '의열단', '장', '김원봉', '부탁', '민중', '혁명', '주장', '조선', '혁명', '선언', '작성']"
advanced6036,"['전차', '운행', '중', '사망', '사고', '발생', '제목', '아래', '오늘', '종로', '거리', '전차', '아이', '치', '사고', '발생', '목격', '사람', '격노', '전차', '전차', '전복', '파괴', '기름', '내용', '동대문', '개통', '식', '전차', '운행', '지', '달', '사건', '발생', '것', '이다', '내용', '서대문', '청량리', '우리나라', '최초', '전차', '개통', '것', '제국', '광무', '3년', '고종', '1899년', '일', '이다', '영국인', '베델', '대한매일신보', '창간', '것', '년', '7월', '일']"
advanced6037,"['문학', '한국사', '제목', '아래', '왼쪽', '만세전', '내용', '선생님', '사', '벨', '환도', '차고', '교단', '나라', '것', '나라', '백성', '교원', '허리', '장난감', '칼', '날', '숨', '내용', '해설', '소설', '교원', '제복', '칼', '차고', '수업', '시기', '모습', '만세전', '제목', '수', '3·1 운동', '이전', '식민지', '사회', '현실', '있다', '내용', '자료', '밑줄', '시기', '년대', '수', '회사령', '제정', '것', '년', '12월', '일', '허가', '회사령', '년', '4월', '신고', '계', '출제', '회사령', '일본', '자본', '회사', '진출', '것']"
advanced6038,"['왼쪽', '말풍선', '경성', '방직', '주식회사', '광목', '신문', '광고', '것', '문구', '인상', '말', '오른쪽', '말풍선', '광고', '민족', '기업', '육성', '경제', '자립', '중', '등장', '말', '자료', '속', '1920년대', '전개', '물산', '장려', '운동', '것', '수', '있다', '물산', '장려', '운동', '때', '자작', '회', '토사', '애용', '부인', '회', '등', '활동', '자작', '회', '년', '12월', '서울', '조직', '국산품', '애용', '계몽', '단체', '토사', '애용', '부인', '회', '년', '2월', '서울', '조직', '물산', '장려', '국산품', '애용', '운동', '전개', '여성', '중심', '민족주의', '단체']"
advanced6039,"['호가', '장', '전투', '순국', '열사', '제목', '아래', '중국', '우', '한', '창설', '한인', '무장', '부대', '일부', '화북', '이동', '년', '7월', '타이', '항산', '을', '결성', '내용', '무장', '선전', '활동', '손일봉', '최철호', '박철', '동', '이정순', '호가', '장', '전투', '대원', '포위망', '때', '일본군', '순국', '정부', '공훈', '년', '애', '국장', '내용', '자료', '속', '조선', '의용', '화북', '지대', '수', '참고', '중국', '관내', '결성', '최초', '한인', '무장', '부대', '조선', '의용', '대가', '중국', '한구', '조직', '것', '년', '월', '조선', '의용', '화북', '지대', '조선', '독립', '동맹', '지도', '조선', '의용군', '개편', '것', '년', '7월', '일', '조선', '의용', '화북', '지대', '중국', '팔로군', '호가', '장', '전투', '활약', '것', '년', '12월', '일', '참고', '호가', '장', '중국', '하북성', '태', '항산', '줄기', '마을', '언급', '바', '조선', '의용', '화북', '지대', '년', '7월', '조선', '독립', '동맹', '산하', '군사 조직', '조선', '의용군', '개편']"
advanced6040,"['왼쪽', '말풍선', '소속', '흥', '식', '관동군', '사령관', '등', '처단', '만주', '활동', '중', '김구', '편지', '역사', '가치', '내용', '오른쪽', '말풍선', '김구', '일제', '요인', '제거', '이', '의거', '시도', '문서', '가치', '국가', '등록', '문화재', '지정', '내용', '대화', '속', '백범', '김구', '조직', '의', '열', '단체', '한인', '애국', '단', '것', '수', '있다', '한인', '애국', '단', '이봉창', '윤봉길', '등', '단원', '활동']"
advanced6041,"['하지', '중장', '성명', '발표', '제목', '아래', '오늘', '오전', '조선', '주둔', '미군', '최고', '사령관', '중장', '미소', '공동', '위원회', '무기', '휴회', '중대', '성명서', '발표', '덕수궁', '조전', '역사', '개막', '이후', '49일', '일', '이다', '내용', '차', '미소', '공동', '위원회', '휴회', '것', '년', '5월 9일', '일', '이다', '차', '미소', '공동', '위원회', '개막', '제목', '아래', '미소', '공동', '위원회', '차', '회의', '무기', '휴회', '지', '년', '일', '만인', '오늘', '오후', '2시', '정각', '시내', '덕수궁', '조전', '고대', '차', '회의', '역사', '내용', '차', '미소', '공동', '위원회', '개막', '것', '년', '5월 21일', '일', '이다', '좌우', '합작', '위원회', '좌우', '합작', '원칙', '발표', '것', '년', '10월 7일', '일', '참고', '좌우', '합작', '위원회', '결성', '것', '년', '7월 25일', '해체', '것', '년', '10월', '일']"
advanced6042,"['이날', '본회의', '하오', '시', '정각', '개의', '전원', '위원회', '발췌', '조항', '전원', '합의', '보고', '접수', '후', '김종순', '의원', '조항', '설명', '다음', '질의', '대체', '토의', '아무것', '표결', '기립', '표결', '작정', '석', '중', '표', '역사', '결정', '내용', '표결', '신익희', '임시', '의장', '정중', '태도', '헌법', '개정안', '헌법', '항', '결정', '것', '선포', '최후', '봉', '힘', '타', '음성', '내용', '발췌', '조항', '기립', '표결', '작정', '석', '중', '표', '신익희', '임시', '의장', '등', '구절', '자료', '것', '년', '7월', '임시', '수', '부산', '공포', '차', '개헌', '발췌', '개헌', '안', '수', '있다', '연표', '1948년', '총선거', '1953년', '정전', '협정', '체결', '7월', '사이', '시기', '해당']"
advanced6043,"['역사', '현장', '제목', '아래', '답사', '장소', '경무대', '앞', '효자동', '삼거리', '수송초등학교', '종로구청', '국회의사당', '서울시의회', '서울대', '문리대', '마로니에', '공원', '차례', '제시', '효자동', '삼거리', '경무대', '앞', '경찰', '발포', '사진', '종로구청', '시위', '참여', '수송', '초', '학생', '사진', '서울시의회', '고려대', '학생', '시위', '사진', '마로니에', '공원', '교수', '시위', '사진', '차례', '제시', '자료', '속', '민주화', '운동', '년', '4월', '발생', '4·19 혁명', '수', '4·19 혁명', '이승만', '정부', '몰락', '장면', '내각', '이', '출범', '배경', '장면', '내각', '허정', '과도', '정부', '도하', '개정', '차', '개헌', '내각', '책임', '제의', '정부 형태', '출범', '년', '8월 12일', '년', '5월 16일', '박정희', '주도', '군사', '정변', '존속', '장면', '정부', '제2공화국']"
advanced6044,"['장준하', '인물', '발언', '오늘', '헌법', '개정', '발의', '사실', '대통령', '것', '국민', '헌법', '개정', '발의', '소외', '극복', '우리들의', '천부', '권리', '제시', '방법', '대통령', '현행', '헌법', '개정', '요구', '만인', '청원', '운동', '전개', '바', '이다', '내용', '장준하', '함석헌', '계훈제', '백기완', '등', '각계', '재야', '민주', '인사', '주도', '민주', '회복', '개헌', '청원', '서명', '운동', '전개', '것', '박정희 정부', '시기', '년', '12월', '일', '이다', '박정희 정부', '확산', '개헌', '운동', '년', '1월 1일', '긴급', '조치', '호', '선포', '밑줄', '현행', '헌법', '년', '12월', '공포', '차', '개헌', '유신', '헌법', '수', '있다', '참고', '전두환', '정부', '시기', '년', '2월', '대', '국회', '의원', '선거', '야당', '급부상', '신민당', '해', '12월', '직선', '개헌', '명', '서명', '운동', '추진', '바', '유신', '헌법', '대통령', '국회', '해산', '부여', '항']"
advanced6045,"['정부', '발행', '우표', '모음', '첩', '제목', '아래', '포항', '종합', '제철', '준공', '경부', '고속', '준공', '달러', '수출', '달성', '기념', '우표', '차례', '제시', '포항', '종합', '제철', '준공', '것', '년', '7월', '경부', '고속', '도로', '준공', '것', '년', '7월', '일', '수출', '달러', '달성', '것', '년', '12월', '일', '박정희 정부', '시기', '1970년대', '경제', '분야', '관련', '사실', '수', '포항', '제철소', '기', '설비', '준공', '것', '년', '7월', '일', '이다', '준공', '년', '4월 1일', '착공', '농촌', '근대화', '표방', '새마을 운동', '전개', '시작', '것', '년', '4월', '일']"
advanced6046,"['우리나라', '인쇄', '문화', '역사', '제목', '아래', '무구정광대다라니경', '팔만대장경', '직지심체요절', '자치통감', '갑인', '자본', '한성순보', '차례', '제시', '활자', '주조', '담당', '관청', '주자', '소가', '설치', '것', '조선 태종', '년', '1403년', '일', '현존', '세계', '목판 인쇄', '물', '불경', '인쇄', '본', '구정', '관대', '다라니경', '8세기', '전반', '700년대', '초', '년', '사이', '것', '추정', '통일', '신라', '시대', '국보', '호로', '지정']"
advanced6047,"['천주교', '정', '구현', '전국', '사제단', '민주', '언론', '운동', '협의회', '정부', '언론사', '하달', '보도', '지침', '자료', '공개', '기자회견', '장면', '내용', '이후', '사건', '관련자', '남영동', '치안', '본부', '대공', '분실', '연행', '국가보안법', '위반', '등', '죄목', '기소', '고초', '내용', '일종', '언론', '통제', '보도 지침', '것', '전두환', '정부', '시기', '일', '당시', '문화', '공보부', '언론사', '보도', '통제', '가이드라인', '시달', '사실', '년', '9월', '당시', '민주', '언론', '운동', '시민', '연합', '발행', '월간', '말', '9월', '호', '일명', '보도', '지침', '사건', '전두환', '정부', '시기', '년', '3월', '년', '2월', '지속', '번', '공화국', '제5공화국', '회', '서울', '올림픽', '개최', '것', '노태우 정부', '시기', '년', '9월 17일', '10월 2일', '노태우 정부', '시기', '년', '3월', '1993년 2월', '지속', '공화국', '시작']"
advanced6048,"['대통령', '내일', '북한', '대표단', '접견', '제목', '아래', '대통령', '오늘', '남북', '고위급', '회담', '타결', '상황', '내일', '북한', '대표단', '접견', '내용', '청와대', '고위', '관계자', '남북', '사이', '화해', '불가침', '교류', '협력', '합의서', '채택', '합의', '것', '남북 관계', '전환', '것', '평가', '내용', '남북', '사이', '화해', '불가침', '교류', '협력', '합의서', '일명', '남북', '기본', '합의서', '채택', '것', '노태우 정부', '시기', '1991년 12월', '일', '이다', '북방', '외교', '추진', '중국', '등', '사회주의 국가', '수교', '것', '노태우 정부', '시기', '일', '참고', '한', '중', '수교', '체결', '것', '1992년 8월', '이고', '한', '소', '수교', '것', '전인', '1990년 9월', '일', '이다', '이외', '노태우 정부', '당시', '동구권', '사회주의 국가', '수교']"
advanced6049,"['남자현', '지사', '년', '3·1 운동', '간도', '서로군정서', '가입', '여자', '권', '학회', '조직', '등', '계몽', '활동', '독립운동', '가이', '다', '독립군', '어머니', '조선', '총독', '암살', '기도', '국제 연맹', '리튼', '조사단', '하얼빈', '방문', '독립', '의지', '표명', '혈서', '조선', '독립', '원', '전달', '시도', '만주국', '주재', '일본', '대사', '암살', '계획', '발각', '체포', '뒤', '순국', '한국', '광복군', '기관지', '광복', '발행', '것', '년', '2월', '한국', '광복군', '사령부', '정훈', '처', '발행', '한국', '광복군', '조직', '것', '년', '9월', '중국']"
advanced6050,"['남원', '광한루원', '오작교', '내용', '조선', '시대', '남원', '부사', '장의', '국', '견우와 직녀', '오작교', '전설', '형상화', '음력 7월 7일', '이날', '여인', '별', '바느질', '솜씨', '풍속', '내용', '밑줄', '이날', '전설', '속', '견우와 직녀', '오작교', '날인', '칠월', '칠석', '임', '수', '참고', '삼국 시대', '덕흥리', '고분', '벽화', '설화', '속', '견우와 직녀', '인물', '고려', '시대', '공민왕', '왕비', '궁궐', '견우성', '직녀성', '제사', '조선', '시대', '성균관', '지방', '유생', '대상', '과거', '시험', '절제', '거행', '절제', '절일제', '말로', '조선', '시대', '성균관', '지방', '유생', '대상', '명절', '인일', '절', '음력', '정월', '삼월', '삼짇날', '칠석', '절', '중양절', '9월 9일', '실시', '과거', '말']"
advanced6101,"['강원도', '양양군', '오산리', '시대', '마을', '유적', '발굴', '내용', '년', '전', '형성', '집터', '시대', '대표', '유물', '빗살', '무늬', '토기', '덧', '무늬', '토기', '이음', '낚시', '그물', '추', '등', '출토', '내용', '자료', '속', '신석기', '수', '참고', '이음', '낚시', '바늘', '그물', '추', '물고기', '때', '사용', '도구', '이외', '물고기', '때', '사용', '뼈', '작살', '이음', '낚시', '허리', '미늘', '끈', '사용', '돌', '모양', '동물', '뼈', '미늘', '바다', '대구', '다랑어', '등', '때', '사용', '그물', '추', '그물', '그물', '물', '속', '어로', '도구', '어망추', '농경', '목축', '식량', '생산', '시대', '신석기 시대']"
advanced6102,"['나라', '성장', '제목', '아래', '왼쪽', '말풍선', '5월', '10월', '제천', '행사', '가운데', '말풍선', '신지', '읍', '차', '등', '지배자', '오른쪽', '말풍선', '목지국', '사로국', '야', '국', '등', '소국', '차례', '자료', '속', '초기', '국가', '삼한', '수', '삼한', '신성', '지역', '소도', '존재', '삼국지', '동이전', '다음', '내용', '기록', '귀신', '때문', '국', '읍', '사람', '천신', '제사', '주관', '천군', '나라', '별', '읍', '소도', '나무', '방울', '북', '귀신', '안', '사람']"
advanced6103,"['위', '벼슬', '품계', '좌평', '명', '품', '달솔', '명', '품', '은솔', '품', '덕솔', '품', '한솔', '품', '나솔', '품', '품', '이상', '관', '은', '꽃', '장식', '내용', '아래', '나라', '지방', '방', '중방', '고사', '동방', '득', '안성', '남방', '지하', '서방', '도선', '북방', '웅진', '내용', '있다', '출처', '주서', '백제전', '자료', '해당', '국가', '백제', '임', '수', '백제', '왕족', '부여', '씨', '귀족', '지배층']"
advanced6104,"['한국사 전', '자', '사료관', '제목', '아래', '고구려', '왕대', '보기', '검색어', '원년', '백제', '관미성', '재위', '년', '신라', '침입', '왜', '격퇴', '재위', '년', '후연', '공격', '재위', '년', '왕자', '태자', '내용', '차례', '제시', '검색', '창', '왕', '고구려', '대', '국왕', '광', '개', '토', '대왕', '재위', '수', '광', '개', '토', '대왕', '영락', '연호', '사용', '391년', '영락', '우리나라', '최초', '연호']"
advanced6105,"['생애', '활동', '주제', '전시실', '금강삼매경론', '대승기신론소', '등', '저술', '불교', '교리', '연구', '애가', '정토', '신앙', '전파', '불교', '대중', '내용', '자료', '속', '통일', '신라', '시대', '고승', '원효', '임', '르', '수', '원효', '일심', '사상', '사상', '주장']"
advanced6106,"['연흥', '년', '여경', '개로왕', '처음', '사신', '표', '신', '나라', '고구려', '부여', '우호', '고구려', '선조', '쇠', '고국원왕', '우호', '군사', '지휘', '국경', '내용', '신의', '선조', '수', '근구수왕', '군대', '정비', '공격', '쇠', '머리', '베어', '이후', '남쪽', '고구려', '침략', '위협', '원한', '전쟁', '참화', '년', '장수', '구원', '내용', '배경', '지식', '필요', '자료', '백제', '개로왕', '재위', '대', '중국', '북조', '북위', '국', '서', '군사', '도움', '요청', '내용', '수', '있다', '백제', '개로왕', '연흥', '증', '국', '시대', '북위', '대', '황제', '효', '문제', '때', '사용', '연호', '이다', '476년', '남조', '제나라', '일시', '사용', '적', '있다', '명칭', '연호', '시기', '나라', '사용', '개로왕', '위', '국', '서', '북위', '것', '고구려', '장수왕', '평양', '천도', '이후', '고구려', '장수왕', '남진', '추진', '백제', '압박', '때문', '이후', '년', '개로왕', '장수왕', '공격', '도읍', '한성', '함락', '전사', '백제', '한성', '시대']"
